12821834,ASUS ROG STRIX 지포스 RTX 3060 Ti O8G GAMING OC D6 8GB,1754370,1609950,1609950,1609950,1609950,1609950,1609950,1609950,1609950,1609950,1609950,1609950,1609950,1609950,1609950,1609830,1416000,1260430,1262910,1261320,1260910,1260770,1259990,1247950,1228950,1228950,0,0,0
13212008,ASUS ROG STRIX 지포스 RTX 3070 O8G GAMING OC D6 8GB,2682000,2682000,2682000,2682000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,0,0,0
14490560,ASUS ROG STRIX 지포스 RTX 3070 O8G GAMING OC D6 8GB White,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,0,0,0
14444267,ASUS ROG STRIX 지포스 RTX 3070 Ti O8G GAMING OC D6X 8GB,1942500,1942550,1942550,2155000,2154950,2155000,2054090,2155000,1738500,1738450,2155000,2155000,2155000,2155000,2155000,2155000,2155000,2155000,2155000,0,2155000,2155000,2155000,2155000,2155000,2155000,0,0,0
12204407,ASUS ROG STRIX 지포스 RTX 3080 O10G GAMING OC D6X 10GB,4000000,4000000,4000000,4000000,4000000,4000000,2090000,2090000,2090000,2090000,2058750,2058750,2090000,2090000,2090000,2047500,2047500,1990000,1990000,1990000,1990000,1990000,1990000,1985000,1985000,1968800,0,0,0
14474075,ASUS ROG STRIX 지포스 RTX 3080 O10G GAMING OC D6X 10GB White,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,0,0,0
14379923,ASUS ROG STRIX 지포스 RTX 3080 Ti GAMING D6X 12GB,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,0,0,0
14379920,ASUS ROG STRIX 지포스 RTX 3080 Ti O12G GAMING OC D6X 12GB,2744990,2744990,2744990,2744990,2744990,2744990,2700000,2680950,2575610,2770000,2679950,2680000,2712500,2782000,2679950,2679950,2680000,2680000,2782000,2898450,2898450,2898450,2898450,2898450,2898500,2746540,0,0,0
12204422,ASUS ROG STRIX 지포스 RTX 3090 O24G GAMING OC D6X 24GB,3391150,3392000,3800000,3800000,3800000,3800000,3590000,3590000,3590000,3541110,3590000,3590000,3590000,3590000,3800000,3900000,3900000,3900000,3900000,0,3900000,3900000,3900000,3900000,3900000,3900000,0,0,0
14081975,ASUS ROG STRIX 지포스 RTX 3090 O24G GAMING OC D6X 24GB White,3350000,3494950,3499950,3499950,3499950,3499950,3499950,5760000,5999950,5999950,5999950,5999950,5999950,0,5999950,0,5999950,0,5999950,5999950,5999950,0,0,0,0,0,0,0,0
11003103,ASUS TUF 3 Gaming 라데온 RX 5600 XT O6G EVO D6 6GB 대원CTS,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,0,0,0
13647839,ASUS TUF Gaming 라데온 RX 6700 XT O12G OC D6 12GB,1533060,1532990,1520750,1520750,1520750,1278800,1389430,1389190,1360000,1360000,1359000,1359000,1359000,1359000,1355000,1309120,1355000,1355000,1355000,1355000,1355000,1355000,1355000,1355000,1355000,1326100,0,0,0
13653428,ASUS TUF Gaming 라데온 RX 6700 XT O12G OC D6 12GB 대원CTS,1800000,1800000,1800000,1334400,1390000,1390000,1380000,1433800,1423100,1391000,1391000,1391000,1391000,1391000,1391000,1391000,1391000,1391000,1391000,1391000,1391000,1391000,1391000,1391000,1391000,1391000,0,0,0
13563296,ASUS TUF Gaming 라데온 RX 6800 O16G OC D6 16GB,2220000,2220000,2220000,2220000,2220000,2220000,2220000,2220000,2220000,2220000,2220000,2220000,2220000,2220000,2220000,2220000,2220000,2220000,2220000,2220000,2220000,0,0,0,0,0,0,0,0
13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,2354000,2354000,2354000,2354000,2354000,2354000,2354000,2354000,2112000,2064000,2016000,2016000,2016000,1798760,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,0,0
13029701,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB 대원CTS,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,0,0,0
13218083,ASUS TUF Gaming 라데온 RX 6900 XT O16G OC D6 16GB,2061210,2060970,2060740,2060670,2060430,2060370,2060130,2060070,2059840,2047270,2047030,2046790,2046730,2046540,2046360,2046180,2045950,2045710,2045460,0,2045040,2044920,2044870,2044630,2044440,2044380,0,0,0
12464813,ASUS TUF Gaming 지포스 GTX 1650 O4G P D6 4GB,462490,454880,444880,434960,462500,462500,459000,402000,608890,602000,602000,602000,602000,519990,623370,460000,459950,459770,459520,459350,459350,459350,450750,450750,450000,450000,0,0,0
12464768,ASUS TUF Gaming 지포스 GTX 1650 P D6 4GB,0,0,0,0,0,0,526500,526500,538200,538200,538200,538200,538200,538200,538200,538200,549900,549900,549900,549900,549900,549900,549900,0,0,0,0,0,0
10513509,ASUS TUF Gaming 지포스 GTX 1650 SUPER O4G D6 4GB,950000,950000,950000,950000,950000,950000,950000,950000,950000,950000,950000,950000,950000,950000,950000,950000,950000,950000,950000,950000,950000,950000,950000,950000,950000,950000,0,0,0
7463605,ASUS TUF Gaming 지포스 GTX 1660 O6G D5 6GB,844180,844180,844180,844180,844180,844180,844180,844180,844180,1410000,1410000,1410000,1410000,1410000,1410000,1410000,1410000,1410000,1410000,1410000,1410000,1410000,1410000,1410000,1410000,1410000,0,0,0
9909333,ASUS TUF Gaming 지포스 GTX 1660 SUPER O6G D6 6GB,869960,874950,874950,874950,874950,874950,874950,874950,874950,940000,940000,940000,940000,940000,940000,940000,940000,940000,940000,940000,940000,940000,940000,940000,935000,935000,0,0,0
15108203,ASUS TUF Gaming 지포스 GTX 1660 Ti 6G EVO D6 6GB,0,790000,0,0,0,0,0,0,0,0,0,0,0,0,0,1819950,1799940,1799950,799000,799000,799000,799000,799000,799000,778940,778950,0,0,0
9619425,ASUS TUF Gaming 지포스 GTX 1660 Ti O6G D6 6GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683800,683800,683800,683800,683800,0,0,0,0,0,0,0
15108326,ASUS TUF Gaming 지포스 GTX 1660 Ti O6G EVO OC D6 6GB,678950,706560,739000,739000,739000,748000,748000,779000,779000,779000,789950,789950,789950,796200,796200,796200,796200,796200,796200,796200,796200,796200,796200,796200,796190,796200,0,0,0
15189815,ASUS TUF Gaming 지포스 GTX 1660 Ti T6G EVO OC D6 6GB,0,0,0,0,0,0,0,0,735950,729800,794700,794750,794750,781030,781030,771830,757480,781070,823520,823520,823520,815040,781070,807000,807000,807000,0,0,0
13467590,ASUS TUF Gaming 지포스 RTX 3060 O12G OC D6 12GB,1199000,1199000,1199000,1481960,1481960,1481960,1481960,1481960,1481960,1749770,1749770,1749770,1749770,974740,955500,945000,934500,937300,937300,937300,937300,937250,938400,949080,938880,938760,0,0,0
12821741,ASUS TUF Gaming 지포스 RTX 3060 Ti O8G OC D6 8GB,1317230,1317050,1316950,1316890,1316770,1316520,1316280,1316040,1259950,1259950,1208400,1208400,1187200,1166000,1166000,1166000,1180000,1180000,1180000,0,1180000,1180000,1180000,1180000,1180000,1180000,0,0,0
12840242,ASUS TUF Gaming 지포스 RTX 3070 O8G OC D6 8GB,1338830,1338590,1338710,1350000,1350000,1350000,1350000,1350000,1399000,1399000,1435600,1435600,1435600,1620000,1761380,1761380,1761380,1761380,1761380,1761380,1761380,1761380,1761380,1829990,1823360,1823360,0,0,0
14444531,ASUS TUF Gaming 지포스 RTX 3070 Ti D6X 8GB,1613200,1613200,1613200,1613200,1613200,1613200,1613200,1613200,1613200,1613200,1613200,1613200,1613200,1613200,1613200,1613200,1613200,1613200,1613200,0,1613200,1613200,1613200,1613200,1558750,1558750,0,0,0
14444705,ASUS TUF Gaming 지포스 RTX 3070 Ti O8G OC D6X 8GB,3000000,3000000,3000000,3000000,3000000,3000000,3000000,1680000,1601250,1646940,3000000,3000000,3000000,1572000,2550000,2550000,2550000,2550000,2550000,0,2550000,2550000,2550000,2550000,2550000,1733720,0,0,0
12204362,ASUS TUF Gaming 지포스 RTX 3080 O10G OC D6X 10GB,3646450,3646450,3646450,3646450,3646450,3646450,3646450,3646450,2150430,2088400,1977820,1977580,1977520,1977340,2121330,1974520,2012500,1900000,1900000,1900000,1900000,1900000,1900000,1985000,1985000,1985000,0,0,0
14379926,ASUS TUF Gaming 지포스 RTX 3080 Ti D6X 12GB,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,0,0,0
14365328,ASUS TUF Gaming 지포스 RTX 3080 Ti O12G OC D6X 12GB,2299000,2299000,2299000,3500000,3500000,2299000,2490000,2490000,2486390,2490000,2365000,2365000,2365000,2275000,2319990,2365000,2343500,2343500,2343500,2343500,2449000,2449000,2449000,2373580,2375340,2429940,0,0,0
12204377,ASUS TUF Gaming 지포스 RTX 3090 D6X 24GB,3445000,3445000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,0,0,0
12204395,ASUS TUF Gaming 지포스 RTX 3090 O24G OC D6X 24GB,3271830,3349950,3450000,3454520,3454520,3454520,3390000,3390000,3390000,3390000,3390000,3390000,3390000,3390000,3454520,3640000,3457990,3450000,3450000,3450000,3450000,3450000,3367000,3552930,3552690,3434510,0,0,0
12963791,ASUS TURBO 지포스 RTX 2060 D6 6GB,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,0,0,0
