10408080,ASUS ROG STRIX 라데온 RX 5600 XT O6G GAMING D6 6GB,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10780368,ASUS ROG STRIX 라데온 RX 5600 XT O6G GAMING D6 6GB 대원CTS,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10921320,ASUS ROG STRIX 라데온 RX 570 O8G GAMING D5 8GB 대원CTS,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15013721,ASUS ROG STRIX 라데온 RX 6600 XT O8G GAMING OC D6 8GB 대원CTS,1100000,1100000,1100000,1100000,1100000,1100000,950000,950000,950000,950000,950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13648004,ASUS ROG STRIX 라데온 RX 6700 XT O12G GAMING OC D6 12GB,1683590,1683590,1683590,1578670,1578670,1522550,1522550,1522550,1522550,1522550,1522550,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13653392,ASUS ROG STRIX 라데온 RX 6700 XT O12G GAMING OC D6 12GB 대원CTS,1592510,1592330,1592040,1578670,1578670,1522550,1522550,1522550,1522550,1522550,1522550,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12990398,ASUS ROG STRIX 라데온 RX 6800 O16G GAMING OC D6 16GB 대원CTS,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11239998,ASUS ROG STRIX 지포스 GTX 1650 SUPER O4G D6 4GB,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6401576,ASUS ROG STRIX 지포스 RTX 2080 O8G GAMING D6 8GB,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8795864,ASUS ROG STRIX 지포스 RTX 2080 SUPER A8G GAMING D6 8GB,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13467587,ASUS ROG STRIX 지포스 RTX 3060 O12G GAMING OC D6 12GB,1058320,1058320,1058320,1058320,1058320,1205550,1255200,1255200,1255200,1255200,1255200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12821834,ASUS ROG STRIX 지포스 RTX 3060 Ti O8G GAMING OC D6 8GB,1334850,1334680,1334610,1334560,1334370,1334320,1288890,1288770,1260000,1260000,1260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13212008,ASUS ROG STRIX 지포스 RTX 3070 O8G GAMING OC D6 8GB,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14490560,ASUS ROG STRIX 지포스 RTX 3070 O8G GAMING OC D6 8GB White,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14444174,ASUS ROG STRIX 지포스 RTX 3070 Ti GAMING D6X 8GB,1679000,1679000,1679000,1679000,1659000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14444267,ASUS ROG STRIX 지포스 RTX 3070 Ti O8G GAMING OC D6X 8GB,2155000,2155000,2155000,2155000,2155000,2155000,2155000,2155000,2155000,2155000,2155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12204407,ASUS ROG STRIX 지포스 RTX 3080 O10G GAMING OC D6X 10GB,1922420,1922190,1921890,1921710,1921520,1975220,1950270,1979550,4000000,4000000,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14474075,ASUS ROG STRIX 지포스 RTX 3080 O10G GAMING OC D6X 10GB White,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,3199000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14379923,ASUS ROG STRIX 지포스 RTX 3080 Ti GAMING D6X 12GB,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14379920,ASUS ROG STRIX 지포스 RTX 3080 Ti O12G GAMING OC D6X 12GB,2817630,2914000,2914000,2914000,2914000,2914000,4000000,4000000,3960000,3960000,3960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12204422,ASUS ROG STRIX 지포스 RTX 3090 O24G GAMING OC D6X 24GB,4100000,4100000,4100000,3990000,3890000,3890000,3790000,3749000,3749000,4199990,4199990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11003103,ASUS TUF 3 Gaming 라데온 RX 5600 XT O6G EVO D6 6GB 대원CTS,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13647839,ASUS TUF Gaming 라데온 RX 6700 XT O12G OC D6 12GB,1378000,1378000,1378000,1378000,1378000,1378000,1378000,1378000,1378000,1378000,1378000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13653428,ASUS TUF Gaming 라데온 RX 6700 XT O12G OC D6 12GB 대원CTS,1391000,1391000,1391000,1391000,1391000,1391000,1391000,1391000,1391000,1391000,1391000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13563296,ASUS TUF Gaming 라데온 RX 6800 O16G OC D6 16GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,1828890,1828720,1828420,1828180,1805220,0,2500000,2500000,2500000,2500000,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13029701,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB 대원CTS,1808340,1808160,1807860,1807680,1802500,3200000,3200000,3200000,3200000,3200000,3200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13218083,ASUS TUF Gaming 라데온 RX 6900 XT O16G OC D6 16GB,2042110,2021980,2021740,2021680,2021440,2021150,2020960,2020850,2020660,2020610,2020360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15401348,ASUS TUF Gaming 지포스 GTX 1650 4G D6 4GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12464813,ASUS TUF Gaming 지포스 GTX 1650 O4G P D6 4GB,479000,479000,479000,479000,527990,528000,527820,528000,528000,528000,528000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12464768,ASUS TUF Gaming 지포스 GTX 1650 P D6 4GB,486000,486000,486000,486000,486000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10513509,ASUS TUF Gaming 지포스 GTX 1650 SUPER O4G D6 4GB,584950,598000,598000,598000,638000,638000,638000,599000,599000,638000,638000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7463605,ASUS TUF Gaming 지포스 GTX 1660 O6G D5 6GB,1410000,1410000,1410000,1410000,1410000,1410000,1410000,1410000,1410000,1410000,1410000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9909333,ASUS TUF Gaming 지포스 GTX 1660 SUPER O6G D6 6GB,892990,892990,892990,892990,892990,892990,892990,892990,845990,845990,845990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15108203,ASUS TUF Gaming 지포스 GTX 1660 Ti 6G EVO D6 6GB,730000,729930,729990,729990,729990,730000,740000,768990,768990,768990,768990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9619425,ASUS TUF Gaming 지포스 GTX 1660 Ti O6G D6 6GB,0,0,0,0,0,0,0,683800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15108326,ASUS TUF Gaming 지포스 GTX 1660 Ti O6G EVO OC D6 6GB,774510,770000,769140,768900,768710,767470,768290,767120,766880,766820,766690,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15189815,ASUS TUF Gaming 지포스 GTX 1660 Ti T6G EVO OC D6 6GB,898990,898990,898990,898990,898990,759000,736230,1600000,1600000,1600000,1600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13467590,ASUS TUF Gaming 지포스 RTX 3060 O12G OC D6 12GB,925630,931900,931900,931900,931900,931900,929950,928950,953790,953790,953790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12821741,ASUS TUF Gaming 지포스 RTX 3060 Ti O8G OC D6 8GB,1349950,1349950,1349950,1349950,1349950,1349950,1298950,1298950,1238950,1238950,1238950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12840242,ASUS TUF Gaming 지포스 RTX 3070 O8G OC D6 8GB,1730000,1399990,1399990,1399990,1399990,1399000,1399000,1399000,1399000,1399000,1399000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
