14827511,GAINWARD 지포스 RTX 3080 피닉스 V1 D6X 10GB LHR,1115460,1115460,1115460
16160909,GAINWARD 지포스 RTX 3080 피닉스 V1 D6X 12GB LHR,1135230,1135100,1135000
16714361,GAINWARD 지포스 RTX 3090 Ti 팬텀 D6X 24GB,2827840,2827770,2827740
12216590,GAINWARD 지포스 RTX 3090 피닉스 D6X 24GB,2147240,2147240,2147240
12216593,GAINWARD 지포스 RTX 3090 피닉스 GS OC D6X 24GB,2550000,0,2550000
13647584,GIGABYTE AORUS 라데온 RX 6700 XT ELITE D6 12GB 제이씨현,766790,1348300,1348300
13647104,GIGABYTE AORUS 라데온 RX 6700 XT ELITE D6 12GB 피씨디렉트,0,0,0
13049903,GIGABYTE AORUS 라데온 RX 6800 Master D6 16GB 제이씨현,1049000,1049000,1049000
13013888,GIGABYTE AORUS 라데온 RX 6800 Master D6 16GB 피씨디렉트,2000000,2000000,1083000
13049927,GIGABYTE AORUS 라데온 RX 6800 XT Master D6 16GB 제이씨현,1199000,1199000,1199000
12971702,GIGABYTE AORUS 라데온 RX 6800 XT Master D6 16GB 피씨디렉트,3200000,3200000,3200000
13061297,GIGABYTE AORUS 라데온 RX 6800 XT Master TYPE-C D6 16GB,2160000,2160000,2160000
13696871,GIGABYTE AORUS 라데온 RX 6900 XT Master D6 16GB 피씨디렉트,1495080,0,1495080
14288348,GIGABYTE AORUS 라데온 RX 6900 XT Xtreme 워터블럭 D6 16GB 제이씨현,1420300,1420300,1420400
14856152,GIGABYTE AORUS 라데온 RX 6900 XT Xtreme 워터블럭 D6 16GB 피씨디렉트,1430840,1427310,1431310
14459372,GIGABYTE AORUS 지포스 RTX 3060 ELITE V2 D6 12GB 제이씨현,575040,573640,573560
14453669,GIGABYTE AORUS 지포스 RTX 3060 ELITE V2 D6 12GB 피씨디렉트,603630,603630,565590
14682743,GIGABYTE AORUS 지포스 RTX 3060 Ti ELITE V2 D6 8GB 제이씨현,773510,773440,773360
14873822,GIGABYTE AORUS 지포스 RTX 3060 Ti ELITE V2 D6 8GB 피씨디렉트,799000,799000,799000
12577781,GIGABYTE AORUS 지포스 RTX 3070 Master D6 8GB 제이씨현,1812790,0,1812790
12575201,GIGABYTE AORUS 지포스 RTX 3070 Master D6 8GB 피씨디렉트,1450000,0,1450000
14719217,GIGABYTE AORUS 지포스 RTX 3070 Master V2 D6 8GB 제이씨현,887540,0,887470
14979035,GIGABYTE AORUS 지포스 RTX 3070 Master V2 D6 8GB 피씨디렉트,899000,899000,968000
14446814,GIGABYTE AORUS 지포스 RTX 3070 Ti Master D6X 8GB 제이씨현,998800,998800,998800
14429933,GIGABYTE AORUS 지포스 RTX 3070 Ti Master D6X 8GB 피씨디렉트,1059000,1059000,1059000
13042667,GIGABYTE AORUS 지포스 RTX 3080 D6X 10GB Gaming box 피씨디렉트,1583350,1583350,1583350
12371480,GIGABYTE AORUS 지포스 RTX 3080 Master D6X 10GB 피씨디렉트,1485000,1485000,1485000
16286225,GIGABYTE AORUS 지포스 RTX 3080 Master D6X 12GB 제이씨현,1338570,0,1338480
16292312,GIGABYTE AORUS 지포스 RTX 3080 Master D6X 12GB 피씨디렉트,1444420,0,1444430
14244446,GIGABYTE AORUS 지포스 RTX 3080 Master V2 D6X 10GB 피씨디렉트,2562880,0,2562680
14602214,GIGABYTE AORUS 지포스 RTX 3080 Master V3 D6X 10GB 피씨디렉트,1558800,1558800,1558800
14379896,GIGABYTE AORUS 지포스 RTX 3080 Ti Master D6X 12GB 제이씨현,1724690,1724570,1724490
14379887,GIGABYTE AORUS 지포스 RTX 3080 Ti Master D6X 12GB 피씨디렉트,1729990,1729990,1729990
14379905,GIGABYTE AORUS 지포스 RTX 3080 Ti Xtreme D6X 12GB 제이씨현,3200000,3200000,3200000
14392127,GIGABYTE AORUS 지포스 RTX 3080 Ti Xtreme D6X 12GB 피씨디렉트,2100000,0,2100000
14648570,GIGABYTE AORUS 지포스 RTX 3080 Ti Xtreme 워터블럭 D6X 12GB 제이씨현,2036906,0,2036906
15344207,GIGABYTE AORUS 지포스 RTX 3080 Ti Xtreme 워터블럭 D6X 12GB 피씨디렉트,1826390,1826320,1826260
16858619,GIGABYTE AORUS 지포스 RTX 3080 V2 D6X 10GB Gaming box 피씨디렉트,0,0,0
14675387,GIGABYTE AORUS 지포스 RTX 3080 Xtreme V2 D6X 10GB 피씨디렉트,3500000,3500000,3500000
12715352,GIGABYTE AORUS 지포스 RTX 3080 Xtreme 워터블럭 D6X 10GB 제이씨현,1430000,1430000,1430000
16292366,GIGABYTE AORUS 지포스 RTX 3080 Xtreme 워터블럭 D6X 12GB 피씨디렉트,1150000,1150000,1150000
15037571,GIGABYTE AORUS 지포스 RTX 3080 Xtreme 워터블럭 V2 D6X 10GB 제이씨현,1462170,0,1462010
12715607,GIGABYTE AORUS 지포스 RTX 3080 Xtreme 워터포스 D6X 10GB 제이씨현,2205000,2205000,2205000
12738554,GIGABYTE AORUS 지포스 RTX 3080 Xtreme 워터포스 D6X 10GB 피씨디렉트,3260000,0,3260000
16379144,GIGABYTE AORUS 지포스 RTX 3080 Xtreme 워터포스 D6X 12GB 피씨디렉트,0,0,0
12957146,GIGABYTE AORUS 지포스 RTX 3090 D6X 24GB Gaming box 제이씨현,7000000,7000000,7000000
13061132,GIGABYTE AORUS 지포스 RTX 3090 D6X 24GB Gaming box 피씨디렉트,4499990,4499990,4499990
12214055,GIGABYTE AORUS 지포스 RTX 3090 Master D6X 24GB 제이씨현,5072760,5072630,5072600
12488372,GIGABYTE AORUS 지포스 RTX 3090 Master D6X 24GB 피씨디렉트,4500530,4500500,4500460
14626343,GIGABYTE AORUS 지포스 RTX 3090 Master V2 D6X 24GB 피씨디렉트,0,0,0
16702541,GIGABYTE AORUS 지포스 RTX 3090 Ti Xtreme 워터포스 D6X 24GB 제이씨현,3236230,3236160,3236140
16697003,GIGABYTE AORUS 지포스 RTX 3090 Ti Xtreme 워터포스 D6X 24GB 피씨디렉트,3227290,3227290,3227290
12214037,GIGABYTE AORUS 지포스 RTX 3090 Xtreme D6X 24GB 제이씨현,2499000,2499000,2499000
12626474,GIGABYTE AORUS 지포스 RTX 3090 Xtreme D6X 24GB 피씨디렉트,4029460,4029460,4029460
13927949,GIGABYTE 라데온 RX 580 Gaming D5 8GB 피씨디렉트,0,0,305990
16225055,GIGABYTE 라데온 RX 6500 XT EAGLE D6 4GB 제이씨현,256070,256000,255920
16227968,GIGABYTE 라데온 RX 6500 XT EAGLE D6 4GB 피씨디렉트,260400,260400,260400
16224779,GIGABYTE 라데온 RX 6500 XT Gaming OC D6 4GB 제이씨현,264000,264000,264000
16227899,GIGABYTE 라데온 RX 6500 XT Gaming OC D6 4GB 피씨디렉트,267800,267800,267800
15427058,GIGABYTE 라데온 RX 6600 EAGLE D6 8GB 제이씨현,375340,375520,376210
15428156,GIGABYTE 라데온 RX 6600 EAGLE D6 8GB 피씨디렉트,433770,433700,433680
14980607,GIGABYTE 라데온 RX 6600 XT EAGLE D6 8GB 제이씨현,549000,549000,549000
