16003142,EVGA 지포스 RTX 3080 XC3 ULTRA HYBRID GAMING D6X 10GB LHR,0,0,0,0,0,0,0,0,0,0,1178320,1178260,1178080,1178020,1177910,1177720,1177480,1177420,1177240,1177000,1176940,1176700,1176460,1176220,1176100,1178270
12375728,EVGA 지포스 RTX 3090 FTW3 ULTRA GAMING D6X 24GB,2202350,2201730,2201490,2201150,2200860,2200670,2200380,2200190,2199960,2199830,2199590,2199400,2198840,2199140,2199040,2199040,2198920,2198820,2198810,2198630,2198620,2198570,2198570,2198570,2198370,2200910
16734413,EVGA 지포스 RTX 3090 Ti FTW3 BLACK GAMING D6X 24GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16734506,EVGA 지포스 RTX 3090 Ti FTW3 GAMING D6X 24GB,2763540,2763410,2763290,2763010,2762720,2762480,2762290,2762230,2761990,2761810,2761750,2761690,2761230,2760300,2760300,2760300,2760300,2760290,2760230,2760120,2760050,2730030,2759580,2759330,2757910,2818770
16734569,EVGA 지포스 RTX 3090 Ti FTW3 ULTRA GAMING D6X 24GB,3118200,3118200,3117200,3117200,3117200,3117200,3117000,3117000,3117000,3117000,3117000,3117000,3117000,3117000,3117000,3117000,3117000,3117000,3117000,3117000,3117000,3117000,3117000,3117000,3117000,3117000
12273350,EVGA 지포스 RTX 3090 XC3 ULTRA GAMING D6X 24GB,3457950,3457950,3457950,3457950,3165250,3458000,3457950,3457950,3457950,3457950,3457950,3457950,3457950,3457950,3457950,3457950,3457950,3457950,3457950,3457950,3457950,3457950,3457950,3457950,3457950,3457950
17010518,FORSA 지포스 GTX 1650 SUPER D6 4GB,0,0,0,0,0,0,0,0,0,0,0,339200,339200,341400,341400,341400,341400,341400,341400,341400,341400,341400,341400,325350,318550,318540
8549444,GAINWARD 지포스 GTX 1650 고스트 OC D5 4GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324590,324590,324590,324590,324590,324590,365000,320060,320060
12076346,GAINWARD 지포스 GTX 1650 고스트 OC D6 4GB,418000,418000,418000,418000,339000,418000,418000,418000,418000,418000,418000,418000,418000,418000,418000,305000,299110,299100,298920,292710,292440,292160,291920,291680,291480,291420
13152725,GAINWARD 지포스 GTX 1660 SUPER 고스트 D6 6GB 백플레이트,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000
9787452,GAINWARD 지포스 GTX 1660 SUPER 고스트 OC D6 6GB 백플레이트,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000
13659461,GAINWARD 지포스 GTX 1660 SUPER 고스트 OC V1 D6 6GB 백플레이트,424000,424000,424000,416000,416000,416000,415600,415600,415600,415600,415600,415600,415600,415600,415600,415600,415600,415600,415600,415600,415600,415600,415600,415600,415600,434670
13493789,GAINWARD 지포스 GTX 1660 SUPER 고스트 V1 D6 6GB 백플레이트,451810,451810,451810,417330,417330,417330,417330,417330,417330,417330,417330,417330,417330,415060,415060,415060,415060,415060,415060,415060,415060,415060,415060,453740,401490,401490
15414089,GAINWARD 지포스 GTX 1660 Ti 고스트 V1 D6 6GB,406800,406730,389700,382660,382420,382180,381990,381930,381870,381680,381500,381270,368580,368590,367940,367700,368820,368690,367840,367540,367360,367190,366950,365920,365720,367730
14206214,GAINWARD 지포스 RTX 2060 SUPER 고스트 V1 D6 8GB,689120,688940,682990,682760,682570,682450,677540,682030,681800,681730,681610,681490,681370,681310,681250,681190,680900,583600,585990,585990,585990,585990,585990,577680,577680,590880
15931298,GAINWARD 지포스 RTX 2060 고스트 V1 D6 12GB,483610,483590,483400,483200,483610,483610,483130,483130,483130,483130,482930,482650,482440,482170,482100,481860,481510,483130,480960,480710,480470,480230,480050,479810,479630,479270
13494161,GAINWARD 지포스 RTX 2060 고스트 V2 D6 6GB,1841710,1841700,1841580,1841520,1841460,1841280,1841220,1841040,1840990,1840980,1840920,1840860,1840680,1890000,1890000,1890000,1890000,1890000,1890000,1890000,1890000,1890000,1890000,1890000,1890000,1890000
16426796,GAINWARD 지포스 RTX 3060 Ti 고스트 OC V1 D6 8GB LHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744000,744000,744000,744000,744000,744000,744000,744000,744000
14824754,GAINWARD 지포스 RTX 3060 Ti 고스트 V1 D6 8GB LHR,708000,708000,703900,708000,708000,772800,832670,832550,832320,832310,729000,729000,899990,789000,789000,789000,789000,706150,728200,726690,728190,728190,728190,728190,728150,734500
14824829,GAINWARD 지포스 RTX 3060 고스트 D6 12GB LHR,536320,536200,535960,531430,531190,531010,530770,530590,530530,530290,530170,529990,529750,528310,529270,529090,528860,527690,536800,538810,538570,538280,538090,537970,537790,537550
16462016,GAINWARD 지포스 RTX 3060 고스트 OC D6 12GB LHR,586160,577700,577470,558070,586160,586160,586160,586160,561000,560760,560510,560450,560060,564100,564100,564100,564080,564070,564060,564000,563990,563990,563990,563990,564540,577660
14442641,GAINWARD 지포스 RTX 3070 Ti 피닉스 D6X 8GB,927000,927000,890000,890000,927000,927000,927000,927000,927000,927000,927000,927000,927000,927000,927000,927000,927000,927000,927000,927000,927000,927000,927000,927000,927000,927000
15424838,GAINWARD 지포스 RTX 3070 피닉스 GS OC V1 D6 8GB LHR,1088000,1088000,1088000,1088000,1088000,1088000,1088000,1088000,1088000,1088000,1088000,1088000,1088000,1088000,1088000,1088000,1088000,1088000,915620,915620,915620,915620,915620,915620,915620,915620
14649035,GAINWARD 지포스 RTX 3070 피닉스 V1 D6 8GB LHR,829710,829580,829360,829110,828800,828560,828330,828140,827910,827660,827420,827240,827020,828990,828990,828990,828920,828870,828810,828760,828740,828740,828740,828680,828630,847840
14379911,GAINWARD 지포스 RTX 3080 Ti 피닉스 D6X 12GB,1491000,1491000,1448100,1442350,1442180,1442010,1441820,1441760,1441700,1441510,1441450,1441390,1436630,1434100,1433860,1433670,1433430,1433210,1432860,1432590,1432340,0,1432050,1431850,1431670,1431490
12216584,GAINWARD 지포스 RTX 3080 피닉스 D6X 10GB,0,0,0,0,0,0,0,0,0,0,0,0,1505480,1427000,1427000,1427000,1472980,1427000,1427000,1485140,1485140,1485140,1485140,1485140,1485140,1485140
12216587,GAINWARD 지포스 RTX 3080 피닉스 GS OC D6X 10GB,0,0,0,0,0,0,0,0,0,0,0,0,2070000,2070000,2070000,2070000,2070000,2070000,2070000,2070000,2070000,2070000,2070000,2070000,2070000,2070000
14827511,GAINWARD 지포스 RTX 3080 피닉스 V1 D6X 10GB LHR,1098110,1097980,1097740,1097590,1097390,1097150,1096900,1096660,1096420,1096230,1095990,1095810,1090120,1090510,1090510,1090510,1090440,1090430,1090370,1090360,1090300,0,1090300,1090300,1090230,1115520
16160909,GAINWARD 지포스 RTX 3080 피닉스 V1 D6X 12GB LHR,1188740,1188670,1151150,1149080,1149080,1149080,1149080,1149080,1149080,1149080,1149080,1149080,1149080,1142900,1142900,1142900,1142900,1142900,1142900,1142900,1142900,1142900,1142900,1142900,1142840,1142650
16714361,GAINWARD 지포스 RTX 3090 Ti 팬텀 D6X 24GB,0,0,0,0,0,0,2835500,2835500,2705120,2705070,2705060,2704880,2704700,2704460,2704460,2704400,2704110,2703860,2703690,2703680,2703500,2703440,2703210,2828070,2828070,2828070
12216590,GAINWARD 지포스 RTX 3090 피닉스 D6X 24GB,2444000,2444000,2189000,2189000,2189000,2189000,2189000,2189000,2189000,2189000,2189000,2189000,2189000,2189000,2189000,2189000,2189000,2189000,2189000,2189000,2189000,2189000,2189000,2189000,2189000,2189000
12216593,GAINWARD 지포스 RTX 3090 피닉스 GS OC D6X 24GB,2550000,2550000,2550000,2550000,2550000,2550000,2550000,2550000,2550000,2550000,2550000,2550000,2550000,2550000,2550000,2550000,2550000,2550000,2550000,2550000,2550000,2550000,2550000,2550000,2550000,2550000
13647584,GIGABYTE AORUS 라데온 RX 6700 XT ELITE D6 12GB 제이씨현,838890,838760,838580,838540,838290,838050,837810,837630,837570,837390,837330,837270,837090,837040,836620,836430,833930,833970,833740,833610,833370,833080,832890,830460,832530,730970
13647104,GIGABYTE AORUS 라데온 RX 6700 XT ELITE D6 12GB 피씨디렉트,1750000,1750000,820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13049903,GIGABYTE AORUS 라데온 RX 6800 Master D6 16GB 제이씨현,1639000,1639000,1639000,1639000,1639000,1639000,1639000,1639000,1639000,1639000,1639000,2064000,1049000,1049000,1049000,1049000,1049000,1049000,1049000,1049000,1049000,1049000,1049000,1049000,1049000,1049000
13013888,GIGABYTE AORUS 라데온 RX 6800 Master D6 16GB 피씨디렉트,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000
13049927,GIGABYTE AORUS 라데온 RX 6800 XT Master D6 16GB 제이씨현,1288160,1288220,1288050,1287870,1287810,1287630,1287570,1287330,1287090,1286970,1286790,1286730,1199000,1199000,1199000,1199000,1199000,1199000,1199000,1199000,1199000,1199000,1199000,1199000,1199000,1199000
12971702,GIGABYTE AORUS 라데온 RX 6800 XT Master D6 16GB 피씨디렉트,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,3200000,3200000,3200000
13061297,GIGABYTE AORUS 라데온 RX 6800 XT Master TYPE-C D6 16GB,2160000,2160000,2160000,2160000,2160000,2160000,2160000,2160000,2160000,2160000,2160000,2160000,2160000,2160000,2160000,2160000,2160000,2160000,2160000,2160000,2160000,2160000,2160000,2160000,2160000,2160000
13696871,GIGABYTE AORUS 라데온 RX 6900 XT Master D6 16GB 피씨디렉트,1728750,1728750,1728750,1728750,1728750,1728750,1728750,1728750,1728750,1728750,1728750,1728750,1728750,1728750,1728750,1728750,1728750,1728750,1728750,1728750,1633160,1548190,1548190,1548190,1548190,1548190
14288348,GIGABYTE AORUS 라데온 RX 6900 XT Xtreme 워터블럭 D6 16GB 제이씨현,1631700,1631700,1631700,1631700,1631700,1631700,1631700,1631700,1631700,1631700,1631700,1631700,1631700,1631700,1631700,1631700,1572000,1572000,1572000,1572000,1572000,1572000,1561500,1521920,1480330,1427680
14856152,GIGABYTE AORUS 라데온 RX 6900 XT Xtreme 워터블럭 D6 16GB 피씨디렉트,1628190,1628120,1627890,1625840,1625600,1625360,1625170,1625110,1624870,1624530,1624290,1624120,1623950,1625270,1625270,1625270,1625270,1623940,1623940,1623940,1623880,1623640,1623450,1454390,1405600,1434450
14459372,GIGABYTE AORUS 지포스 RTX 3060 ELITE V2 D6 12GB 제이씨현,575900,575720,575520,575300,571740,571500,571260,571070,570830,570590,570470,570410,570190,570060,569350,569170,567480,568740,568500,567320,567320,0,567320,567280,580800,580800
14453669,GIGABYTE AORUS 지포스 RTX 3060 ELITE V2 D6 12GB 피씨디렉트,577000,577000,569260,569040,568860,568680,568470,568290,568230,565790,565550,559000,558760,558470,558280,558220,557980,557740,563300,563060,562770,562580,562520,562260,562160,570850
14682743,GIGABYTE AORUS 지포스 RTX 3060 Ti ELITE V2 D6 8GB 제이씨현,759280,759160,758520,758510,749310,749310,755030,753100,757610,758090,758710,789900,780880,780880,780880,780880,793850,793850,793850,793850,793850,793850,793850,793850,796600,796450
14873822,GIGABYTE AORUS 지포스 RTX 3060 Ti ELITE V2 D6 8GB 피씨디렉트,762770,762770,798930,789310,798820,798580,793270,793210,792970,779140,784010,798990,793440,793440,793440,793440,799000,799000,799000,799000,799000,799000,799000,799000,799000,799000
12577781,GIGABYTE AORUS 지포스 RTX 3070 Master D6 8GB 제이씨현,1748660,1748660,1728600,1728550,1750950,1750950,1728550,1728330,1728550,1750950,1728550,1748710,1748660,1728600,1728550,1728550,1771550,1771550,1771550,1771550,1771550,1771550,1771550,1771550,1771550,1812750
12575201,GIGABYTE AORUS 지포스 RTX 3070 Master D6 8GB 피씨디렉트,1449950,1449950,1445960,1445950,1449950,1449950,1449950,1449950,1449950,1445950,1445970,1446000,1445950,1445950,1445950,1445950,1449950,1449950,1449950,1449950,1449950,1449950,1449950,1449950,1449950,1449950
14719217,GIGABYTE AORUS 지포스 RTX 3070 Master V2 D6 8GB 제이씨현,932800,932800,932620,931440,928630,928390,928200,928140,927900,927720,927660,895930,895100,894350,894350,894350,878620,877220,876680,875530,874520,874130,873840,872980,872790,887490
14979035,GIGABYTE AORUS 지포스 RTX 3070 Master V2 D6 8GB 피씨디렉트,879460,879460,949000,927190,949000,927190,949000,949000,949000,949000,949000,949000,949000,949000,949000,949000,1021500,1021500,1021500,1021500,1021500,899000,899000,899000,899000,899000
14446814,GIGABYTE AORUS 지포스 RTX 3070 Ti Master D6X 8GB 제이씨현,987900,987720,986380,986050,984580,984350,984160,984100,983860,983680,983520,978160,977990,977660,977530,977350,977120,976870,998800,998800,998800,0,998800,998800,998800,998800
14429933,GIGABYTE AORUS 지포스 RTX 3070 Ti Master D6X 8GB 피씨디렉트,1059000,1059000,1049970,1037830,1037710,1032450,1032270,1032210,1032150,998820,998580,998520,998340,1059000,1059000,1059000,1048340,1059000,1059000,1059000,1059000,1059000,1059000,1027170,1027170,1027170
13042667,GIGABYTE AORUS 지포스 RTX 3080 D6X 10GB Gaming box 피씨디렉트,1583350,1583350,1583350,1583350,1583350,1583350,1583350,1583350,1583350,1583350,1583350,1583350,1583350,1583350,1583350,1583350,1583350,1583350,1583350,1583350,1583350,1583350,1583350,1583350,1583350,1583350
12371480,GIGABYTE AORUS 지포스 RTX 3080 Master D6X 10GB 피씨디렉트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485000,1485000,1485000,1485000,1485000,1485000,1485000,1485000,1485000
16286225,GIGABYTE AORUS 지포스 RTX 3080 Master D6X 12GB 제이씨현,1356140,1355960,1355900,1355660,1355430,1355190,1355000,1354940,1354700,1354520,1353450,1353270,1361790,0,0,0,0,1367970,1339000,1349280,1316180,1315890,1315700,0,0,0
16292312,GIGABYTE AORUS 지포스 RTX 3080 Master D6X 12GB 피씨디렉트,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1398820,1460880,1460880,1460880,1460930,1460880,1465610,1390690,1390690,1494160,1444380,1444380,1444380,1444380,1444380,1444380
14244446,GIGABYTE AORUS 지포스 RTX 3080 Master V2 D6X 10GB 피씨디렉트,2567080,2566950,2566890,2566710,2566590,2566540,2566350,2566290,2566050,2565990,2565930,2565870,2565690,2565630,2565570,2565510,2565280,2565270,2565030,2564790,2564500,2564310,2564250,2564010,2563890,2563830
14602214,GIGABYTE AORUS 지포스 RTX 3080 Master V3 D6X 10GB 피씨디렉트,1558800,1558800,1558800,1558800,1558800,1558800,1558800,1558800,1558800,1558800,1558800,1558800,1558800,1558800,1558800,1558800,1558800,1558800,1558800,1558800,1558800,1558800,1558800,1558800,1558800,1558800
14379896,GIGABYTE AORUS 지포스 RTX 3080 Ti Master D6X 12GB 제이씨현,1715650,1715460,1715290,1710690,1710450,1710270,1710100,1709860,1709620,1709440,1709260,1709090,1708840,1708690,1708360,1708180,1707890,1707700,1727300,1727060,1726840,1726650,1726590,1726350,1726110,1725880
14379887,GIGABYTE AORUS 지포스 RTX 3080 Ti Master D6X 12GB 피씨디렉트,1729990,1729990,1729990,1729990,1729990,1729990,1729990,1729990,1729990,1729990,1729990,1729990,1729990,1729990,1729990,1729990,1729990,1729990,1729990,1729990,1729990,1729990,1729990,1729990,1729990,1729990
14379905,GIGABYTE AORUS 지포스 RTX 3080 Ti Xtreme D6X 12GB 제이씨현,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000
14392127,GIGABYTE AORUS 지포스 RTX 3080 Ti Xtreme D6X 12GB 피씨디렉트,3400000,3400000,3400000,3400000,3400000,3400000,3400000,3400000,3400000,3400000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000
14648570,GIGABYTE AORUS 지포스 RTX 3080 Ti Xtreme 워터블럭 D6X 12GB 제이씨현,1799710,1799650,1799470,1799230,1798990,1798810,1798750,1798510,1798270,2012170,1916360,1916360,2044143,2044143,2044143,2044143,2044143,2036906,2036906,2036906,2036906,2036906,2036906,2036906,2036906,2036906
15344207,GIGABYTE AORUS 지포스 RTX 3080 Ti Xtreme 워터블럭 D6X 12GB 피씨디렉트,1800650,1800580,1800520,1800280,1799390,1799330,1798150,1798090,1797850,1797610,1797550,1797370,1797190,1797190,1797010,1796950,1796660,1796410,1796230,1795990,1795870,1795810,1795570,1795330,1795210,1826810
14648414,GIGABYTE AORUS 지포스 RTX 3080 Ti Xtreme 워터포스 D6X 12GB 제이씨현,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15344915,GIGABYTE AORUS 지포스 RTX 3080 Ti Xtreme 워터포스 D6X 12GB 피씨디렉트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16215383,GIGABYTE AORUS 지포스 RTX 3080 V2 D6X 10GB Gaming box 제이씨현,0,0,0,0,0,0,0,0,0,0,0,1818950,1818950,1840350,1840350,1840350,1840350,0,0,0,0,0,0,0,0,0
16858619,GIGABYTE AORUS 지포스 RTX 3080 V2 D6X 10GB Gaming box 피씨디렉트,0,0,1571730,1571730,1571730,1571730,1571730,1571730,1571730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14675387,GIGABYTE AORUS 지포스 RTX 3080 Xtreme V2 D6X 10GB 피씨디렉트,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000
12715352,GIGABYTE AORUS 지포스 RTX 3080 Xtreme 워터블럭 D6X 10GB 제이씨현,1429950,1429950,1429950,1429950,1429950,1429950,1429950,1429950,1429950,1429950,1429950,1429950,1429950,1429950,1429950,1429950,1429950,1429950,1429950,1429950,1429950,1429950,1429950,1429950,1429950,1429950
16286543,GIGABYTE AORUS 지포스 RTX 3080 Xtreme 워터블럭 D6X 12GB 제이씨현,1670230,1670230,1670230,1670230,1670230,1670230,1670230,1670230,1670230,1670230,1670230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16292366,GIGABYTE AORUS 지포스 RTX 3080 Xtreme 워터블럭 D6X 12GB 피씨디렉트,1517850,1517720,1517540,1517410,1517410,1517350,1517170,1516990,1516750,1516570,1516450,1516390,1515530,1515290,1515180,1514990,1498880,1187910,1187910,1187910,1150000,1150000,1150000,1150000,1150000,1150000
15037571,GIGABYTE AORUS 지포스 RTX 3080 Xtreme 워터블럭 V2 D6X 10GB 제이씨현,1480400,1480400,1480400,1480400,1480400,1480400,1480400,1480400,1480400,1480400,1480400,1480400,1480400,1480400,1480400,1480400,1480400,0,1480400,1470000,1464630,1464340,1464100,1463850,1463610,1463430
15173729,GIGABYTE AORUS 지포스 RTX 3080 Xtreme 워터블럭 V2 D6X 10GB 피씨디렉트,1334170,1334230,1334110,1333870,1333750,1333690,1333510,1333330,1333280,1333270,1333210,1333150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12715607,GIGABYTE AORUS 지포스 RTX 3080 Xtreme 워터포스 D6X 10GB 제이씨현,1526180,1526110,1526050,2082500,2351990,2351930,2351760,2302990,2302930,2302760,2302750,2302690,2302450,2205000,2205000,2205000,2205000,2205000,2205000,2205000,2205000,2205000,2205000,2205000,2205000,2205000
12738554,GIGABYTE AORUS 지포스 RTX 3080 Xtreme 워터포스 D6X 10GB 피씨디렉트,1570000,1570000,1570000,1570000,1570000,1570000,1570000,1570000,1570000,1570000,1570000,1570000,3260000,3260000,3260000,3260000,3260000,3260000,3260000,3260000,3260000,3260000,3260000,3260000,3260000,3260000
16379144,GIGABYTE AORUS 지포스 RTX 3080 Xtreme 워터포스 D6X 12GB 피씨디렉트,1643000,1643000,1643000,1643000,1643000,1643000,1643000,1643000,1643000,1643000,1643000,1643000,1656600,1674000,0,0,0,0,0,0,0,0,0,0,0,0
12957146,GIGABYTE AORUS 지포스 RTX 3090 D6X 24GB Gaming box 제이씨현,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990
13061132,GIGABYTE AORUS 지포스 RTX 3090 D6X 24GB Gaming box 피씨디렉트,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990,4499990
12214055,GIGABYTE AORUS 지포스 RTX 3090 Master D6X 24GB 제이씨현,5183810,5183630,5183570,5183390,5183340,5183150,5182910,5075990,5075750,5075570,5075510,5075330,5075280,5075220,5075030,5074970,5074740,5074730,5074670,5074440,5074380,5074190,5074130,5073900,5073890,5073650
12488372,GIGABYTE AORUS 지포스 RTX 3090 Master D6X 24GB 피씨디렉트,4504900,4504800,4504700,4504550,4504400,4504200,4504100,4504050,4503900,4503800,4503700,4503600,4503500,4503400,4503250,4503100,4502900,4502800,4502650,4502550,4502350,4502150,4502050,4501900,4501750,4501550
14626343,GIGABYTE AORUS 지포스 RTX 3090 Master V2 D6X 24GB 피씨디렉트,3390000,3390000,3390000,3390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16702541,GIGABYTE AORUS 지포스 RTX 3090 Ti Xtreme 워터포스 D6X 24GB 제이씨현,3102980,3102850,3102730,3102490,3102260,3101960,3101780,3101720,3101480,3101240,3119000,3151760,3299000,3299000,3299000,3239100,3239050,3239040,3238860,3238620,3238380,3236370,3237900,3237660,3237420,3237180
16697003,GIGABYTE AORUS 지포스 RTX 3090 Ti Xtreme 워터포스 D6X 24GB 피씨디렉트,3298990,3298990,3298990,3298990,3298990,3298990,3298990,3298990,3298990,3298990,3298990,3298990,3298990,3298990,3298990,3298990,3298990,3298990,3298990,3298990,3298990,3298990,3298990,3227290,3227290,3227290
12214037,GIGABYTE AORUS 지포스 RTX 3090 Xtreme D6X 24GB 제이씨현,3519000,3519000,3519000,3519000,3519000,3519000,3519000,3519000,3519000,3519000,3519000,3519000,3519000,3519000,3519000,3519000,3519000,3519000,2499000,2499000,2499000,2499000,2499000,2499000,3612000,3696000
12626474,GIGABYTE AORUS 지포스 RTX 3090 Xtreme D6X 24GB 피씨디렉트,4030910,4030910,4030730,4030550,4030380,4030140,4029950,4029890,2499000,2499000,2499000,2499000,2499000,2499000,3591530,4031750,4031690,4031450,4031210,4030920,4030730,4030670,4030430,4030200,4030190,4029950
12848315,GIGABYTE AORUS 지포스 RTX 3090 Xtreme 워터블럭 D6X 24GB 피씨디렉트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16225055,GIGABYTE 라데온 RX 6500 XT EAGLE D6 4GB 제이씨현,299180,299180,299180,283430,283430,283430,283430,283430,283430,283430,283430,283430,283430,283430,283430,291000,297100,285000,284940,266100,266100,266100,266100,266100,266100,257350
16227968,GIGABYTE 라데온 RX 6500 XT EAGLE D6 4GB 피씨디렉트,281700,281570,281450,281270,281040,280850,280680,280670,280430,279440,276290,276110,275920,275680,275620,275500,275320,272820,269850,269850,269850,0,269850,269850,262550,262550
16224779,GIGABYTE 라데온 RX 6500 XT Gaming OC D6 4GB 제이씨현,275720,275540,275830,273150,272930,272710,272470,272300,272060,292640,292400,292340,290900,290900,290900,290900,290900,290900,290900,273200,273200,273200,273040,273200,273200,264900
16227899,GIGABYTE 라데온 RX 6500 XT Gaming OC D6 4GB 피씨디렉트,290550,290420,290300,290060,289830,289590,289400,289340,289110,286510,286440,286210,286020,285790,285540,285420,285240,283850,280830,280780,277740,277740,277740,277740,267890,267890
15427058,GIGABYTE 라데온 RX 6600 EAGLE D6 8GB 제이씨현,392610,392480,392300,392120,389840,389600,389470,389410,389170,388990,388810,389980,389770,388420,389110,388930,386280,385320,385140,385020,384750,384560,384440,384150,383870,383530
15428156,GIGABYTE 라데온 RX 6600 EAGLE D6 8GB 피씨디렉트,384940,384700,384510,383070,382500,382210,380050,379990,374620,380540,384720,380470,380540,380540,380540,380540,380540,380540,380540,380540,380540,380540,380540,384770,386940,413890
14980607,GIGABYTE 라데온 RX 6600 XT EAGLE D6 8GB 제이씨현,663800,663800,663800,663800,663800,663800,663800,663800,663800,663800,663800,599000,549000,549000,549000,549000,549000,549000,549000,549000,548880,548650,548580,548340,547140,548950
14980346,GIGABYTE 라데온 RX 6600 XT EAGLE D6 8GB 피씨디렉트,648660,648660,549000,526130,526130,526130,526130,526130,526130,526130,577430,577430,577430,577430,577430,577430,577430,577430,577430,577430,577000,577000,575970,544830,544680,544440
14980652,GIGABYTE 라데온 RX 6600 XT Gaming OC D6 8GB 제이씨현,617470,617470,617470,617470,617470,617470,617470,617470,617470,614850,614850,617470,599000,599000,599000,599000,599000,599000,599000,599000,554400,551330,551140,551020,551430,551430
14980412,GIGABYTE 라데온 RX 6600 XT Gaming OC D6 8GB 피씨디렉트,575740,575670,575280,572810,571630,571390,565040,564980,564740,564560,564500,564320,564050,564950,564950,564950,564950,558980,553020,553020,553020,553020,547010,547010,517790,517790
14980700,GIGABYTE 라데온 RX 6600 XT Gaming OC PRO D6 8GB 제이씨현,627150,626970,626850,599560,599430,599380,599190,599130,598890,595240,587480,587300,587070,585710,592290,585340,582690,582450,582150,565500,565500,565500,554640,554600,554400,514470
14980448,GIGABYTE 라데온 RX 6600 XT Gaming OC PRO D6 8GB 피씨디렉트,586600,594740,586300,586170,585940,585700,585460,585270,585030,582760,576280,576100,575280,575230,574800,574560,574320,568980,568980,568970,562860,562860,556740,531700,515700,515700
13647473,GIGABYTE 라데온 RX 6700 XT D6 12GB 제이씨현,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000
13647515,GIGABYTE 라데온 RX 6700 XT EAGLE D6 12GB 제이씨현,684590,684410,684120,683870,683580,683390,683100,682910,676430,682550,682490,682320,697690,719000,719000,719000,719000,719000,719000,688250,666940,666940,666940,666940,666940,663750
13646753,GIGABYTE 라데온 RX 6700 XT EAGLE D6 12GB 피씨디렉트,691000,733420,733300,733120,732490,732370,676000,676000,676000,676000,676000,668650,668650,668650,668650,668650,668650,668650,668650,668650,668650,0,668650,668650,694020,710110
13647554,GIGABYTE 라데온 RX 6700 XT Gaming OC D6 12GB 제이씨현,728280,728150,727970,727790,727610,727380,727190,727130,726890,726650,726540,726360,726120,726120,727600,727600,727600,727600,727600,727600,727470,727230,726990,726750,726570,710470
13646882,GIGABYTE 라데온 RX 6700 XT Gaming OC D6 12GB 피씨디렉트,722200,722200,730080,699000,699000,699000,699000,699000,699000,699000,699000,699000,699000,699000,699000,699000,699000,699000,699000,699000,691400,0,691400,691400,722230,676730
12729665,GIGABYTE 라데온 RX 6800 D6 16GB 피씨디렉트,2700000,2700000,2700000,2700000,2700000,2700000,2700000,2700000,2700000,2700000,2700000,2700000,2700000,2700000,2700000,2700000,2700000,2700000,2700000,2700000,2700000,2700000,2700000,2700000,2700000,2700000
