12821576,ASUS KO 지포스 RTX 3060 Ti O8G GAMING OC D6 8GB,960460,986780,960970,960800,960490,960320,960020,959780,959480,959350,959120,958820,958640,958450,998210,998210,998030,997920,878150,998270,998270,873840,899920,834120,911490,877970,877740,832470
12578006,ASUS KO 지포스 RTX 3070 GAMING D6 8GB,1266010,1265760,1265520,1265340,1265040,1264810,1264560,1264510,1264270,1264080,1263910,1207940,1207820,1207530,1180230,1180050,1179580,1173240,1174400,1172840,1172390,950000,950000,950000,885000,894000,894000,894000
12578009,ASUS KO 지포스 RTX 3070 O8G GAMING OC D6 8GB,1213260,1210790,1144000,1144000,1144000,1144000,1144000,1144000,1144000,1144000,1144000,1144000,1144000,1144000,1144000,1144000,1144000,1133900,989990,989990,989990,963580,976840,893990,944360,894000,894000,894000
7779559,ASUS PH 지포스 GTX 1650 O4G D5 4GB,387500,365440,387500,380280,381300,381300,381300,381300,381300,381300,373100,349800,349800,349800,349800,349800,348800,345500,294800,294800,373100,376810,297220,294590,313950,313950,320850,320850
14346383,ASUS PH 지포스 GTX 1650 O4G D6 4GB,422650,422650,422650,422650,422650,422650,422650,422650,422650,422650,422650,422650,422650,422650,422650,422650,422650,422650,422650,422650,422650,422650,422650,422650,422650,422650,422650,422650
7463521,ASUS PH 지포스 GTX 1660 O6G D5 6GB,1319940,1319700,1319460,1319420,1319160,1319160,1319100,1364930,1349770,1349520,1319900,1304770,1304640,1304290,1289990,1364990,1334880,1304940,1289990,1289990,1289990,509520,555650,555530,555470,555240,555180,554990
11645843,ASUS PH 지포스 GTX 1660 SUPER O6G D6 6GB,1400000,1400000,1400000,581200,581200,581150,581100,581100,581050,581000,580950,580950,580900,580850,580850,580800,580750,580700,580600,580600,580550,580500,580450,603130,533080,533080,533030,533030
14824025,ASUS PH 지포스 RTX 3060 D6 12GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752570,704330,699000,699000,0,0,0,0,0,0,0
13562696,ASUS ROG STRIX LC 라데온 RX 6800 XT O16G GAMING OC D6 16GB,0,0,0,0,0,0,0,0,0,0,2055170,2055170,2055170,2055170,2055170,2055170,2055170,2055170,2055170,2055170,2055170,2055170,2055170,2055170,2055170,2055170,2055170,2055170
12990644,ASUS ROG STRIX LC 라데온 RX 6800 XT O16G GAMING OC D6 16GB 대원CTS,1696000,1696000,1696000,1696000,1696000,1696000,1696000,1696000,1696000,1696000,1696000,1696000,1696000,1696000,1696000,1696000,1696000,1696000,1696000,1696000,1696000,1696000,1696000,1696000,1547600,1547600,1547600,1547600
13562870,ASUS ROG STRIX LC 라데온 RX 6900 XT O16G GAMING OC D6 16GB,2184600,2184360,2184120,2183940,2134900,2134900,2134900,2134900,2134900,2134900,2134900,2116000,2116000,2116000,2115000,2089000,2089000,2089000,2089000,2089000,2089000,2089000,2089000,2089000,2089000,2089000,2089000,2089000
