7463605,ASUS TUF Gaming 지포스 GTX 1660 O6G D5 6GB,533580,306100,306100,306100,306100,306100,306100,306100,306100,306100,306100,533580,533580,533580,570340,529660,529660,529660,529660,529660,529660,529660,529660,529660,529660,529660,529660
11686493,ASUS TUF Gaming 지포스 GTX 1660 SUPER 6G D6 6GB,306300,294900,294900,294900,294900,294900,294900,294900,294900,294900,294900,294900,294900,0,294900,294900,294900,294900,294900,294900,281350,281300,281300,281300,281300,281300,0
9909333,ASUS TUF Gaming 지포스 GTX 1660 SUPER O6G D6 6GB,302450,298490,298490,298490,295030,291000,0,291000,302460,0,314770,311460,303310,0,297000,297000,297000,297000,297000,296990,306990,300410,294400,294400,294400,294400,0
9619425,ASUS TUF Gaming 지포스 GTX 1660 Ti O6G D6 6GB,374550,374550,374550,374550,374550,374550,374550,374550,374550,374550,374550,374550,374550,374550,376170,376170,376170,376170,376170,376170,376170,376170,376170,376170,376170,318640,318640
15108326,ASUS TUF Gaming 지포스 GTX 1660 Ti O6G EVO OC D6 6GB,315000,315000,315000,315000,315000,315000,315000,315000,314990,314990,314990,314990,314990,299310,299310,299310,299310,299310,0,299310,299270,299230,0,0,0,299220,299220
13467590,ASUS TUF Gaming 지포스 RTX 3060 O12G OC D6 12GB,603200,603200,603200,603200,603200,603200,603200,603200,603200,603200,603200,607950,607870,0,607690,607620,607590,607520,607460,607370,553000,607270,607250,607230,607220,607170,0
12821741,ASUS TUF Gaming 지포스 RTX 3060 Ti O8G OC D6 8GB,758010,757990,757900,757830,757800,757720,0,757630,743180,743110,743090,743060,742990,0,742880,742810,742780,742710,742680,742610,742600,742580,742560,742540,742530,742500,742490
12840242,ASUS TUF Gaming 지포스 RTX 3070 O8G OC D6 8GB,958790,958790,958790,958790,958790,958790,958790,958790,958800,958800,958800,827990,827990,0,827990,827990,827990,827990,827990,827990,827990,827990,827990,827990,827990,827990,828000
14444531,ASUS TUF Gaming 지포스 RTX 3070 Ti D6X 8GB,898800,898800,898800,898800,898800,898800,898800,898800,842400,842400,842400,842400,842400,0,842400,842400,842400,842400,842400,842400,842400,842400,842400,842400,842400,842400,842400
14444705,ASUS TUF Gaming 지포스 RTX 3070 Ti O8G OC D6X 8GB,894900,820000,820000,899770,883500,888500,820810,820810,820810,820810,820810,820810,827780,826640,825000,825000,825000,825000,830660,878480,857560,857560,845000,851520,845000,839000,835690
